genderENG,classificationENG,genderHUN,classificationHUN,productId,similarProductsLink,mainProductsLink,productName,priceHUF,priceEUR,brand,stockStatusENG,images,color,catalogId,productDetails,,,,
women,shorts,női,rövidnadrág,1830768,https://www.fashiondays.hu/v/1830768/n%C5%91i-/ruh%C3%A1zat?productSlug=elvira-lyocell-r%C3%B6vidnadr%C3%A1g-n%C5%91i-pepe-jeans-london&tagId=1,https://www.fashiondays.hu/p/elvira-lyocell-r%C3%B6vidnadr%C3%A1g-n%C5%91i-pepe-jeans-london-p1830768-1/,Elvira lyocell rövidnadrág,8799,25.52,Pepe Jeans London,in_stock,https://fdcdn.akamaized.net/m/780x1132/products/19099/19098519/images/res_87925a51efc9f1803c442c14a3613063.jpg?s=AwPo55eHr3Ve https://fdcdn.akamaized.net/m/780x1132/products/19099/19098519/images/res_891010e1f057dc02016a7c7d3a51c827.jpg?s=986yLCROAQFW https://fdcdn.akamaized.net/m/780x1132/products/19099/19098519/images/res_34379b13b3c8c42b5efe7640cc116cd1.jpg?s=Y9F43J0577RK https://fdcdn.akamaized.net/m/780x1132/products/19099/19098519/images/res_4d72c4c8ed44deea378d5b72395f2849.jpg?s=iNh4USe-fBo9 https://fdcdn.akamaized.net/m/780x1132/products/19099/19098519/images/res_d52b13b02fb1f68263ad11f78cc9065b.jpg?s=7lIrDsHKgs2_,világoskék,PL800838-551,Leírás Szín: világoskék Stílus: hétköznapi Minta: virágminta Fazon: relaxed fit Hossz: rövid Derékrész: alacsony$ rugalmas$ megkötővel Részletek: hímzések Zsebek: 2 ferde zseb az elején Összetétel 100% lyocell Modell információ A modell S-es méretű terméket visel. Méretei: magasság: 176 cm$ mellbőség: 84 cm$ derékbőség: 63 cm$ csípő: 89 cm Termékszám PL800838-551,,,,
women,shorts,női,rövidnadrág,1829275,https://www.fashiondays.hu/v/1829275/n%C5%91i-/ruh%C3%A1zat?productSlug=m%C5%B1b%C5%91r-r%C3%B6vidnadr%C3%A1g-levehet%C5%91-megk%C3%B6t%C5%91vel-n%C5%91i-guess-jeans&tagId=1,https://www.fashiondays.hu/p/m%C5%B1b%C5%91r-r%C3%B6vidnadr%C3%A1g-levehet%C5%91-megk%C3%B6t%C5%91vel-n%C5%91i-guess-jeans-p1829275-1/,Műbőr rövidnadrág levehető megkötővel,13499,39.15,GUESS JEANS,limited_quantity,https://fdcdn.akamaized.net/m/780x1132/products/19274/19273076/images/res_aaaf2fcad8911a5c6c1afe574f1bcd5f.jpg?s=c1ROel9f7-BP https://fdcdn.akamaized.net/m/780x1132/products/19274/19273076/images/res_591dee3cab4178c7449ff4137dad668e.jpg?s=D307tmlwZtzM https://fdcdn.akamaized.net/m/780x1132/products/19274/19273076/images/res_5bc7438ae335545aa6bcec246cc40f0d.jpg?s=MdY3qGVUTlNw https://fdcdn.akamaized.net/m/780x1132/products/19274/19273076/images/res_bbdf55c08d775f78752b2880a6f4f740.jpg?s=A_d4_dQ69pW0 https://fdcdn.akamaized.net/m/780x1132/products/19274/19273077/images/res_73d0baeea0835a28881a803f80a66708.jpg?s=lY6OKosEkB_d,fekete,W92D54-WBG60-JBLK,Leírás Szín: fekete Stílus: hétköznapi Anyag: műbőr Minta: nincs Fazon: regular fit Hossz: rövid Derékrész: magas Részletek: levehető megkötő Zsebek: 2 ferde zseb elöl Rögzítés: cipzáros$ kapcsos$ rejtett gombos Összetétel Külső anyag: 96% viszkóz$ 4% poliuretán gyanta bevonatú elasztán Bélés: 78% poliészter$ 22% pamut Modell információ A modell 27-es méretű terméket visel. Méretei: magasság: 176 cm$ mellbőség: 84 cm$ derékbőség: 63 cm$ csípő: 89 cm Termékszám W92D54-WBG60-JBLK,,,,
women,shorts,női,rövidnadrág,1811533,https://www.fashiondays.hu/v/1811533/n%C5%91i-/ruh%C3%A1zat?productSlug=sasha-l%C3%A1gy-es%C3%A9s%C5%B1-r%C3%B6vidnadr%C3%A1g-geometrikus-mint%C3%A1val-n%C5%91i-desigual&tagId=1,https://www.fashiondays.hu/p/sasha-l%C3%A1gy-es%C3%A9s%C5%B1-r%C3%B6vidnadr%C3%A1g-geometrikus-mint%C3%A1val-n%C5%91i-desigual-p1811533-1/,Sasha lágy esésű rövidnadrág geometrikus mintával,12399,35.96,DESIGUAL,limited_quantity,https://fdcdn.akamaized.net/m/780x1132/products/19932/19931393/images/res_8f244d4f95fa01496f802162af1c7250.jpg?s=JColEDITKc_j https://fdcdn.akamaized.net/m/780x1132/products/19932/19931393/images/res_7255e997214c127ad33b57f416081742.jpg?s=vg7wnJG1tokn https://fdcdn.akamaized.net/m/780x1132/products/19932/19931393/images/res_6c027e241e913860eef0cc8465a1b7e3.jpg?s=yOsvBEOJPWG_ https://fdcdn.akamaized.net/m/780x1132/products/19932/19931393/images/res_8c0b63b120182493ba3d38ab4a74f696.jpg?s=vjgb7uuzPGF3 https://fdcdn.akamaized.net/m/780x1132/products/19932/19931393/images/res_25095b817b7d5867300e0e5b6a6a1bbc.jpg?s=oMMlQDHrTY14,színes,19SWPW16-5001,Leírás Szín: színes Stílus: hétköznapi Minta: geometrikus Fazon: relaxed fit Hossz: rövid Derékrész: középmagas Részletek: megkötő a derékrészen$ lágy esésű anyag Rögzítés: cipzáros és gombos Összetétel 100% viszkóz Modell információ A modell S (=36) méretű terméket visel$ európai méretezés szerint. Méretei: magasság: 179 cm$ mellbőség: 83 cm$ derékbőség: 60 cm$ csípő: 90 cm Termékszám 19SWPW16-5001,,,,
women,shorts,női,rövidnadrág,1792736,https://www.fashiondays.hu/v/1792736/n%C5%91i-/ruh%C3%A1zat?productSlug=vir%C3%A1gmint%C3%A1s-r%C3%B6vidnadr%C3%A1g-n%C5%91i-united-colors-of-benetton&tagId=1,https://www.fashiondays.hu/p/vir%C3%A1gmint%C3%A1s-r%C3%B6vidnadr%C3%A1g-n%C5%91i-united-colors-of-benetton-p1792736-1/,Virágmintás rövidnadrág,8299,24.07,United Colors of Benetton,limited_quantity,https://fdcdn.akamaized.net/m/780x1132/products/19816/19815787/images/res_fbfa503ebf2986683193e58592177952.jpg?s=KgHg3rlL7l7m https://fdcdn.akamaized.net/m/780x1132/products/19816/19815787/images/res_d276e5e7c7fc89d76c9022c89b2aac11.jpg?s=LMI_h0HKkM51 https://fdcdn.akamaized.net/m/780x1132/products/19816/19815787/images/res_65d681af711c5d74b1a0869e1b11229e.jpg?s=3FcCDAG3bXCL,bézs,4AHN592B5-84L,Leírás Szín: bézs Stílus: hétköznapi Minta: virágminta Fazon: regular fit Hossz: rövid Derékrész: középmagas Zsebek: 2 ferde zseb az eljén Rögzítés: cipzáros$ gombos Összetétel Anyag: 98% pamut$ 2% elasztán Modell információ A modell S-es (40 IT) méretű terméket visel. Méretei: magasság: 175 cm$ mellbőség: 84 cm$ derékbőség: 65 cm$ csípő: 90 cm Termékszám 4AHN592B5-84L,,,,
women,shorts,női,rövidnadrág,1792763,https://www.fashiondays.hu/v/1792763/n%C5%91i-/ruh%C3%A1zat?productSlug=vir%C3%A1gmint%C3%A1s-r%C3%B6vidnadr%C3%A1g-n%C5%91i-united-colors-of-benetton&tagId=1,https://www.fashiondays.hu/p/vir%C3%A1gmint%C3%A1s-r%C3%B6vidnadr%C3%A1g-n%C5%91i-united-colors-of-benetton-p1792763-1/,Virágmintás rövidnadrág,8299,24.07,United Colors of Benetton,limited_quantity,https://fdcdn.akamaized.net/m/780x1132/products/19816/19815816/images/res_76575f5867c7a88ba793e424965c1a04.jpg?s=cS-gxBeqYGJZ https://fdcdn.akamaized.net/m/780x1132/products/19816/19815816/images/res_2a744f4a6193d5f29efbb510b21bda7e.jpg?s=SLBX_aRiJQaq https://fdcdn.akamaized.net/m/780x1132/products/19816/19815816/images/res_6dcf17cf0692576ece75971ce0500103.jpg?s=9xDDNtrQTNAX,sötétkék,4AHN592B5-84Z,Leírás Szín: sötétkék Stílus: hétköznapi Minta: virágminta Fazon: regular fit Hossz: rövid Derékrész: középmagas Zsebek: 2 ferde zseb az elején Rögzítés: gombos$ cipzáros Összetétel Anyag: 98% pamut$ 2% elasztán Modell információ A modell S-es (40 IT) méretű terméket visel. Méretei: magasság: 175 cm$ mellbőség: 84 cm$ derékbőség: 65 cm$ csípő: 90 cm Termékszám 4AHN592B5-84Z,,,,
women,shorts,női,rövidnadrág,1751942,https://www.fashiondays.hu/v/1751942/n%C5%91i-/ruh%C3%A1zat?productSlug=r%C3%B6vid-chino-nadr%C3%A1g-cs%C3%ADkokkal-az-oldal%C3%A1n-n%C5%91i-united-colors-of-benetton&tagId=1,https://www.fashiondays.hu/p/r%C3%B6vid-chino-nadr%C3%A1g-cs%C3%ADkokkal-az-oldal%C3%A1n-n%C5%91i-united-colors-of-benetton-p1751942-1/,Rövid chino nadrág csíkokkal az oldalán,12399,35.96,United Colors of Benetton,limited_quantity,https://fdcdn.akamaized.net/m/780x1132/products/19202/19201699/images/res_55c570425df7879aa85c1e785ff7938c.jpg?s=293U2hU_9nI5 https://fdcdn.akamaized.net/m/780x1132/products/19202/19201699/images/res_f2bbf035fa5295fd9c3f8eab83124ad9.jpg?s=NDi9Te37S1bO https://fdcdn.akamaized.net/m/780x1132/products/19202/19201699/images/res_49c5655a2c51b3c9eee59568b2b886c4.jpg?s=2IHBYzsFaD7J https://fdcdn.akamaized.net/m/780x1132/products/19202/19201699/images/res_b91d206af1819cd1b83a3d2addc5bcea.jpg?s=w4qMYuFzJ32h https://fdcdn.akamaized.net/m/780x1132/products/19202/19201699/images/res_d31452e7fde6d93c0e9b95debc94bcab.jpg?s=UkRCGGhyXoif,fekete,4DKH592C3-100,Leírás Szín: fekete Stílus: hétköznapi Minta: nincs Fazon: normál Hossz: rövid Derékrész: középmagas Részletek: csíkos minta Zsebek: oldalzsebek$ farzsebek Rögzítés: gombos$ cipzáros Összetétel Anyag: 96% pamut$ 4% elasztán Modell információ: A modell 38 (=XS) méretű terméket visel$ olasz méretezés szerint. Mérete: magasság: 176 cm$ mellbőség: 83 cm$ derékbőség: 59 cm$ csípő: 92 cm Termékszám 4DKH592C3-100,,,,
women,shorts,női,rövidnadrág,1751829,https://www.fashiondays.hu/v/1751829/n%C5%91i-/ruh%C3%A1zat?productSlug=kock%C3%A1s-r%C3%B6vidnadr%C3%A1g-n%C5%91i-united-colors-of-benetton&tagId=1,https://www.fashiondays.hu/p/kock%C3%A1s-r%C3%B6vidnadr%C3%A1g-n%C5%91i-united-colors-of-benetton-p1751829-1/,Kockás rövidnadrág,11299,32.77,United Colors of Benetton,limited_quantity,https://fdcdn.akamaized.net/m/780x1132/products/19202/19201654/images/res_3b31f030a93e19cd38eaa49c2da4c8af.jpg?s=QHWkLctnVGdA https://fdcdn.akamaized.net/m/780x1132/products/19202/19201654/images/res_8b3e146ae0bab885fe44b9c830a71e96.jpg?s=OjBHG2P8HWL7 https://fdcdn.akamaized.net/m/780x1132/products/19202/19201654/images/res_ba87e08b920fda8b0a69c7c3a954f076.jpg?s=PDWffCRghEAF https://fdcdn.akamaized.net/m/780x1132/products/19202/19201654/images/res_12828e237b0ca653f17682f97d6c47ab.jpg?s=ajDaIObnhuiB https://fdcdn.akamaized.net/m/780x1132/products/19202/19201654/images/res_f3dd8e7f30897ecc7a7f39daa9d8895c.jpg?s=ySSEUhR-VnXm,színes,4IW0592B4-901,Leírás Szín: színes Stílus: hétköznapi Minta: kockás Szabás: egyenes Hossz: rövid Derékrész: magas Zsebek: 2 ferde$ 2 hasított zseb Rögzítés: gombos$ cipzáros Összetétel Anyag: 98% pamut$ 2% elasztán Modell információ: A modell S-es méretű terméket visel. Mérete: magasság: 176 cm$ mellbőség: 86 cm$ derékbőség: 65 cm$ csípő: 90 cm Termékszám 4IW0592B4-901,,,,
women,shorts,női,rövidnadrág,1871625,https://www.fashiondays.hu/v/1871625/n%C5%91i-/ruh%C3%A1zat?productSlug=r%C3%B6vidnadr%C3%A1g-n%C5%91i-next&tagId=1,https://www.fashiondays.hu/p/r%C3%B6vidnadr%C3%A1g-n%C5%91i-next-p1871625-1/,Rövidnadrág,4899,14.21,NEXT,limited_quantity,https://fdcdn.akamaized.net/m/780x1132/products/20604/20603785/images/res_60dcaa75d222efc13e460dc82432007c.jpg?s=zVWko3c8fzfW https://fdcdn.akamaized.net/m/780x1132/products/20604/20603785/images/res_535c5913fff1f1884813747f65420964.jpg?s=185rpFemRlj_ https://fdcdn.akamaized.net/m/780x1132/products/20604/20603785/images/res_e491b3ab9bc26a6f05ecf46b0ab99e7e.jpg?s=LMCZXh9PSdfC https://fdcdn.akamaized.net/m/780x1132/products/20604/20603785/images/res_d3267cb4ac78494ef46eeb5bc0b9064c.jpg?s=gBCLy1CLMUcQ,fehér,641942-WHITE,Leírás Szín: fehér Stílus: hétköznapi Anyag: pamut Minta: nincs Fazon: normál Hossz: rövid Derékrész: középmagas Zsebek: 2 dekoratív a hátoldalán$ 2 zseb elöl$ Rögzítés: cipzáros$ gombos Összetétel Külső anyag 98% pamut$ 2% elasztán Termékszám 641942-WHITE,,,,
women,shorts,női,rövidnadrág,1273354,https://www.fashiondays.hu/v/1273354/n%C5%91i-/ruh%C3%A1zat?productSlug=selyem-tartalm%C3%BA-magas-derek%C3%BA-r%C3%B6vidnadr%C3%A1g-n%C5%91i-maison-scotch&tagId=1,https://www.fashiondays.hu/p/selyem-tartalm%C3%BA-magas-derek%C3%BA-r%C3%B6vidnadr%C3%A1g-n%C5%91i-maison-scotch-p1273354-1/,Selyem tartalmú magas derekú rövidnadrág,12199,35.38,Maison Scotch,limited_quantity,https://fdcdn.akamaized.net/m/780x1132/products/15194/15193154/images/res_bae1b864f12a9d79063e0f4c46bd7936.jpg?s=7xb_Ud__VcmI https://fdcdn.akamaized.net/m/780x1132/products/15194/15193154/images/res_a7505b1b81d3f65c58eaee58a82604f4.jpg?s=Wdf3IJm7LpIb https://fdcdn.akamaized.net/m/780x1132/products/15194/15193154/images/res_f92544513aa1fe68f04ee4a8829f7923.jpg?s=U1PdlBi07w1C https://fdcdn.akamaized.net/m/780x1132/products/15194/15193154/images/res_e19013d1c02950921a6e083c5bee9d8a.jpg?s=xfa2BMjso8KL https://fdcdn.akamaized.net/m/780x1132/products/15194/15193154/images/res_080350c6f680a74cdcc1149b81255f02.jpg?s=6472pPvpm3EF,mustársárga,18210481784-1942,Leírás Szín: mustársárga Stílus: hétköznapi Minta: nincs Szabás: bővülő Hossz: rövid Derékrész: magas$ megkötővel Részletek: fodros részletek Összetétel Anyag: 66% pamut$ 34% selyem Bélés: 100% pamut Modell információ: A modell S-es méretű terméket visel. Mérete: magasság: 180 cm$ mellbőség: 86 cm$ derékbőség: 65 cm$ csípő: 94 cm Termékszám 18210481784-1942,,,,
women,shorts,női,rövidnadrág,1250296,https://www.fashiondays.hu/v/1250296/n%C5%91i-/ruh%C3%A1zat?productSlug=florine-rugalmas-derek%C3%BA-r%C3%B6vidnadr%C3%A1g-n%C5%91i-broadway&tagId=1,https://www.fashiondays.hu/p/florine-rugalmas-derek%C3%BA-r%C3%B6vidnadr%C3%A1g-n%C5%91i-broadway-p1250296-1/,Florine rugalmas derekú rövidnadrág,4599,13.34,Broadway,limited_quantity,https://fdcdn.akamaized.net/m/780x1132/products/14986/14985745/images/res_9da6e0bf23fe0e16a5a5ec96eb09d62a.jpg?s=FizDmDQ65CtW https://fdcdn.akamaized.net/m/780x1132/products/14986/14985745/images/res_407fd2ce11b911faa657d558a8181668.jpg?s=TORzipJd13C- https://fdcdn.akamaized.net/m/780x1132/products/14986/14985745/images/res_670acb804de1d4a06584e893dd591afd.jpg?s=BoMuLv9X8Qte https://fdcdn.akamaized.net/m/780x1132/products/14986/14985745/images/res_326b1dfcbc4dd058bcba86c469c8f32e.jpg?s=oYSe1sA_yLKH https://fdcdn.akamaized.net/m/780x1132/products/14986/14985745/images/res_8a20998b5078ed2bf3dd82730d0c8e00.jpg?s=RTfagnEqwarr,tengerészkék,10158847-MARITIME-BLUE,Leírás Típus: rövidnadrág Szín: tengerészkék Stílus: hétköznapi Minta: nincs Fazon: normál Hossz: rövid Derékrész: rugalmas Összetétel Anyag: 71% viszkóz$ 29% lyocell Modell információ: A modell S-es méretű terméket visel. Mérete: magasság: 180 cm$ mellbőség: 86 cm$ derékbőség: 65 cm$ csípő: 94 cm Termékszám 10158847-MARITIME-BLUE,,,,
women,shorts,női,rövidnadrág,1218423,https://www.fashiondays.hu/v/1218423/n%C5%91i-/ruh%C3%A1zat?productSlug=magas-derek%C3%BA-r%C3%B6vidnadr%C3%A1g-megk%C3%B6t%C5%91vel-n%C5%91i-only&tagId=1,https://www.fashiondays.hu/p/magas-derek%C3%BA-r%C3%B6vidnadr%C3%A1g-megk%C3%B6t%C5%91vel-n%C5%91i-only-p1218423-1/,Magas derekú rövidnadrág megkötővel,6599,19.14,Only,in_stock,https://fdcdn.akamaized.net/m/780x1132/products/14578/14577925/images/res_c4d1e000a97ac73ee3564d13d106e7b0.jpg?s=tgA1LEivpwf4 https://fdcdn.akamaized.net/m/780x1132/products/14578/14577925/images/res_ee3d3cc24f00632e9c7f76d17377d862.jpg?s=hkZexaOTvDJ7 https://fdcdn.akamaized.net/m/780x1132/products/14578/14577925/images/res_c453107b7feda0354748e5aa845364c9.jpg?s=f3hrYEDTJinA https://fdcdn.akamaized.net/m/780x1132/products/14578/14577925/images/res_6eb36d302e127b0f317f69bcaeadf940.jpg?s=I5ZWenCDp41i https://fdcdn.akamaized.net/m/780x1132/products/14578/14577925/images/res_f602141db0799659200836d5fcdaefa9.jpg?s=H4JpsPN7MtKV,katonai zöld,15151645-KALAMATA,Leírás Szín: katonai zöld Stílus: hétköznapi Anyag: lyocell Minta: nincs Fazon: regular fit Hossz: rövid Derékrész: magas Részletek: levehető megkötő Zsebek: 2 zseb az oldalán Rögzítés: cipzáros és kapcsos Kollekció: Only Blue Denim Összetétel Anyag: 100% lyocell Modell információ A modell 36-os (=S) méretű terméket visel$ európai méretezés szerint. Mérete: magasság: 176 cm$ mellbőség: 83 cm$ derékbőség: 59 cm$ csípő: 92 cm Termékszám 15151645-KALAMATA,,,,
women,shorts,női,rövidnadrág,754855,https://www.fashiondays.hu/v/754855/n%C5%91i-/ruh%C3%A1zat?productSlug=r%C3%B6vidnadr%C3%A1g-megk%C3%B6t%C5%91vel-n%C5%91i-stefanel&tagId=1,https://www.fashiondays.hu/p/r%C3%B6vidnadr%C3%A1g-megk%C3%B6t%C5%91vel-n%C5%91i-stefanel-p754855-1/,Rövidnadrág megkötővel,11299,32.77,Stefanel,limited_quantity,https://fdcdn.akamaized.net/m/780x1132/products/13808/13807246/images/res_a54844263088e3b0f36201141520e177.jpg?s=uhLEC0zTYEXL https://fdcdn.akamaized.net/m/780x1132/products/13808/13807246/images/res_ea5413edadde9ec9c31c55b1b1d21ee6.jpg?s=5DqnfRlThL-v https://fdcdn.akamaized.net/m/780x1132/products/13808/13807246/images/res_1dad509975802912f5507c2ed7b0f070.jpg?s=5aGPrELuaNl8 https://fdcdn.akamaized.net/m/780x1132/products/13808/13807246/images/res_a6a99217ae3976d927b79a89f4f347f4.jpg?s=qqe9nsZyikth https://fdcdn.akamaized.net/m/780x1132/products/13808/13807246/images/res_e9605f5d62aeb9bd1692b9ce1c679052.jpg?s=T32J1DICUUeB,fehér,JP051D-71901-0049,Leírás Típus: rövidnadrág Szín: fehér Stílus: hétköznapi Anyag: lyocell Minta: nincs Fazon: normál Hossz: rövid Derékrész: megkötős Zsebek: 2 zseb az elején$ 2 dekoratív a hátoldalán$ Rögzítés: cipzáros Összetétel Anyag: 75% lyocell$ 25% len Modell információ: A modell 38 (=S) méretű terméket visel$ olasz méretezés szerint. Mérete: magasság: 177 cm$ mellbőség: 84 cm$ derékbőség: 63 cm$ csípő: 91 cm Termékszám JP051D-71901-0049,,,,
women,shorts,női,rövidnadrág,752728,https://www.fashiondays.hu/v/752728/n%C5%91i-/ruh%C3%A1zat?productSlug=gallia-len-tartalm%C3%BA-kock%C3%A1s-nadr%C3%A1gszoknya-n%C5%91i-pennyblack&tagId=1,https://www.fashiondays.hu/p/gallia-len-tartalm%C3%BA-kock%C3%A1s-nadr%C3%A1gszoknya-n%C5%91i-pennyblack-p752728-1/,Gallia len tartalmú kockás nadrágszoknya,15899,46.11,Pennyblack,limited_quantity,https://fdcdn.akamaized.net/m/780x1132/products/14454/14453532/images/res_6fb5217560f5adf2c18919dfca0c29ea.jpg?s=R29hC2M-uAe7 https://fdcdn.akamaized.net/m/780x1132/products/14454/14453532/images/res_3a394e4e96731a41b8c4d31f1c9ced47.jpg?s=cuImJyaZzOor https://fdcdn.akamaized.net/m/780x1132/products/14454/14453532/images/res_61d04cd461bc5cb54270ef691ed92f8b.jpg?s=hbzgBv_pvimG https://fdcdn.akamaized.net/m/780x1132/products/14454/14453532/images/res_82b1a45b0154579db682dc7aaca42f5a.jpg?s=QEpuat-M8g83 https://fdcdn.akamaized.net/m/780x1132/products/14454/14453532/images/res_7251c2cc563e6362565e0e13fed385d2.jpg?s=ezjRmXz2wVlI,fehér,21010618-001,Leírás Típus: nadrágszoknya Szín: fehér$ fekete Minta: kockás Stílus: hétköznapi Szabás: bővülő Anyag: len tartalmú Derékrész: magas Hossz: rövid Zsebek: 2 ferde zseb az oldalán Részletek: kockás minta Rögzítés: cipzáros a hátoldalán Kollekció: Grey Label Összetétel Anyag: 70% viszkóz$ 30% len Modell információ A modell S-M/40 méretű terméket visel$ olasz méretezés szerint. Mérete: magasság: 177 cm$ mellbőség: 84 cm$ derékbőség: 63 cm$ csípő: 91 cm Termékszám 21010618-001,,,,
women,shorts,női,rövidnadrág,752555,https://www.fashiondays.hu/v/752555/n%C5%91i-/ruh%C3%A1zat?productSlug=scalpo-mint%C3%A1s-r%C3%B6vidnadr%C3%A1g-n%C5%91i-marella&tagId=1,https://www.fashiondays.hu/p/scalpo-mint%C3%A1s-r%C3%B6vidnadr%C3%A1g-n%C5%91i-marella-p752555-1/,SCALPO mintás rövidnadrág,24899,72.21,Marella,limited_quantity,https://fdcdn.akamaized.net/m/780x1132/products/14316/14315894/images/res_f374374a86324fd7413c17b4bee5be49.jpg?s=TsU4L-fLeqxM https://fdcdn.akamaized.net/m/780x1132/products/14316/14315894/images/res_1ad132dd88ba9fea86f6ee8e63dfb758.jpg?s=4zk5FoRP_Ff4 https://fdcdn.akamaized.net/m/780x1132/products/14316/14315894/images/res_e547d32d76be6f341b7f34f12b611cb1.jpg?s=En3O4fqdx-Om https://fdcdn.akamaized.net/m/780x1132/products/14316/14315894/images/res_0979fe0bd116ece03f9ab3ccac217631.jpg?s=XvilKvs6gcsv https://fdcdn.akamaized.net/m/780x1132/products/14316/14315894/images/res_7ea570f6803d358de1fdb7cec42c6fdc.jpg?s=LqeLMQstbrUs,kék,31410385-001,Leírás Típus: rövidnadrág Szín: kék$ fehér Stílus: hétköznapi Minta: geometrikus Hossz: rövid Zsebek: az oldalán Rögzítés: oldalcipzár Kollekció: Marella Sport Összetétel Anyag: 97% pamut$ 3% elasztán Modell információ A modell S/38 méretű terméket visel$ olasz méretezés szerint. Mérete: magasság: 177 cm$ mellbőség: 84 cm$ derékbőség: 63 cm$ csípő: 91 cm Termékszám 31410385-001,,,,
women,shorts,női,rövidnadrág,599288,https://www.fashiondays.hu/v/599288/n%C5%91i-/ruh%C3%A1zat?productSlug=dzs%C3%B6rz%C3%A9-r%C3%B6vidnadr%C3%A1g-fodros-r%C3%A9szletekkel-n%C5%91i-guess-jeans&tagId=1,https://www.fashiondays.hu/p/dzs%C3%B6rz%C3%A9-r%C3%B6vidnadr%C3%A1g-fodros-r%C3%A9szletekkel-n%C5%91i-guess-jeans-p599288-1/,Dzsörzé rövidnadrág fodros részletekkel,11999,34.8,GUESS JEANS,limited_quantity,https://fdcdn.akamaized.net/m/780x1132/products/10472/10471411/images/res_218b611820a560d27f313f8e7d2b7618.jpg?s=TfzMV3n9SF7F https://fdcdn.akamaized.net/m/780x1132/products/10472/10471411/images/res_18e17049dfea82f6a96c82c3e704aad0.jpg?s=7Oo_LCtXkMmc https://fdcdn.akamaized.net/m/780x1132/products/10472/10471411/images/res_5d857b0044348836a09e2b657b7b8d0b.jpg?s=tl2x3GHl3s3j https://fdcdn.akamaized.net/m/780x1132/products/10472/10471411/images/res_579daa136ea1e674b89ca818afe1ca0a.jpg?s=ef9W8jHcWRjU https://fdcdn.akamaized.net/m/780x1132/products/10472/10471411/images/res_15e88b097f40be4048bfe389545df845.jpg?s=MeRnPtSn4ngv,fekete,W82D24-W9X50-A996,Leírás: Típus: rövidnadrág Szín: fekete Stílus: hétköznapi$ irodai Fazon: relaxed fit Anyag: dzsörzé Minta: nincs Hossz: rövid Derékrész: magas Részletek: fodrok$ széles derékpánt Zsebek: 2 ferde zseb$ 2 hasított álzseb a hátoldalán Rögzítés: rejtett cipzáros Összetétel: Külső anyag: 100% poliészter Bélés: 96% poliészter$ 4% elasztán Modell információ: A modell S-es méretű terméket visel. Mérete: 176 cm$ mellbőség: 83 cm$ derékbőség: 59 cm$ csípő: 92 cm Termékszám W82D24-W9X50-A996,,,,
women,shorts,női,rövidnadrág,740856,https://www.fashiondays.hu/v/740856/n%C5%91i-/ruh%C3%A1zat?productSlug=csipkeszeg%C3%A9lyes-farmer-r%C3%B6vidnadr%C3%A1g-n%C5%91i-next&tagId=1,https://www.fashiondays.hu/p/csipkeszeg%C3%A9lyes-farmer-r%C3%B6vidnadr%C3%A1g-n%C5%91i-next-p740856-1/,Csipkeszegélyes farmer rövidnadrág,9390,27.23,NEXT,limited_quantity,https://fdcdn.akamaized.net/m/780x1132/products/13971/13970839/images/res_ad4e069d092dc4d110766e25eddea981.jpg?s=xJ-tmNfdctDO https://fdcdn.akamaized.net/m/780x1132/products/13971/13970839/images/res_5adb62421dec7640e8385ec51563e7cb.jpg?s=jHHw9d-YuHr_ https://fdcdn.akamaized.net/m/780x1132/products/13971/13970839/images/res_1e81f40d59df0942cac5e72fe74472d2.jpg?s=p0oRllvaTllU https://fdcdn.akamaized.net/m/780x1132/products/13971/13970839/images/res_4f11920d0a3beede30d8eef8b02fe6ab.jpg?s=Tn-E4Fm66iAy,kék,672666-BLUE,Leírás Szín: kék Stílus: hétköznapi Anyag: farmer Minta: nincs Fazon: regular fit Hossz: rövid Derékrész: középmagas Részletek: csipkeszegélyek Zseb: 5 Rögzítés: gomb$ cipzár Összetétel Anyag: 99% pamut$ 1% elasztán Termékszám 672666-BLUE,,,,
